index,variable,value,Selected
1325,Men are taken more seriously,Not selected,False
1326,Men are taken more seriously,Not selected,False
1327,Men are taken more seriously,Not selected,False
1328,Men are taken more seriously,Not selected,False
1329,Men are taken more seriously,Not selected,False
1331,Men are taken more seriously,Men are taken more seriously,True
1332,Men are taken more seriously,Not selected,False
1334,Men are taken more seriously,Men are taken more seriously,True
1336,Men are taken more seriously,Not selected,False
1337,Men are taken more seriously,Not selected,False
1338,Men are taken more seriously,Not selected,False
1340,Men are taken more seriously,Men are taken more seriously,True
1341,Men are taken more seriously,Men are taken more seriously,True
1343,Men are taken more seriously,Not selected,False
1348,Men are taken more seriously,Not selected,False
1350,Men are taken more seriously,Not selected,False
1351,Men are taken more seriously,Not selected,False
1352,Men are taken more seriously,Not selected,False
1353,Men are taken more seriously,Not selected,False
1354,Men are taken more seriously,Men are taken more seriously,True
1355,Men are taken more seriously,Men are taken more seriously,True
1356,Men are taken more seriously,Men are taken more seriously,True
1357,Men are taken more seriously,Not selected,False
1358,Men are taken more seriously,Not selected,False
1359,Men are taken more seriously,Not selected,False
1361,Men are taken more seriously,Not selected,False
1362,Men are taken more seriously,Not selected,False
1363,Men are taken more seriously,Not selected,False
1365,Men are taken more seriously,Men are taken more seriously,True
1367,Men are taken more seriously,Men are taken more seriously,True
1368,Men are taken more seriously,Not selected,False
1369,Men are taken more seriously,Not selected,False
1370,Men are taken more seriously,Not selected,False
1372,Men are taken more seriously,Not selected,False
1373,Men are taken more seriously,Not selected,False
1375,Men are taken more seriously,Not selected,False
1376,Men are taken more seriously,Not selected,False
1378,Men are taken more seriously,Not selected,False
1379,Men are taken more seriously,Not selected,False
1382,Men are taken more seriously,Not selected,False
1383,Men are taken more seriously,Not selected,False
1385,Men are taken more seriously,Not selected,False
1386,Men are taken more seriously,Not selected,False
1387,Men are taken more seriously,Not selected,False
1388,Men are taken more seriously,Not selected,False
1390,Men are taken more seriously,Not selected,False
1391,Men are taken more seriously,Not selected,False
1392,Men are taken more seriously,Men are taken more seriously,True
1393,Men are taken more seriously,Men are taken more seriously,True
1394,Men are taken more seriously,Not selected,False
1395,Men are taken more seriously,Men are taken more seriously,True
1396,Men are taken more seriously,Not selected,False
1397,Men are taken more seriously,Men are taken more seriously,True
1398,Men are taken more seriously,Not selected,False
1399,Men are taken more seriously,Men are taken more seriously,True
1400,Men are taken more seriously,Men are taken more seriously,True
1404,Men are taken more seriously,Not selected,False
1405,Men are taken more seriously,Men are taken more seriously,True
1407,Men are taken more seriously,Not selected,False
1408,Men are taken more seriously,Not selected,False
1410,Men are taken more seriously,Men are taken more seriously,True
1412,Men are taken more seriously,Not selected,False
1414,Men are taken more seriously,Men are taken more seriously,True
1415,Men are taken more seriously,Not selected,False
1416,Men are taken more seriously,Not selected,False
1417,Men are taken more seriously,Men are taken more seriously,True
1418,Men are taken more seriously,Not selected,False
1419,Men are taken more seriously,Not selected,False
1421,Men are taken more seriously,Not selected,False
1422,Men are taken more seriously,Men are taken more seriously,True
1423,Men are taken more seriously,Not selected,False
1424,Men are taken more seriously,Not selected,False
1425,Men are taken more seriously,Not selected,False
1426,Men are taken more seriously,Not selected,False
1427,Men are taken more seriously,Men are taken more seriously,True
1428,Men are taken more seriously,Men are taken more seriously,True
1431,Men are taken more seriously,Not selected,False
1432,Men are taken more seriously,Men are taken more seriously,True
1433,Men are taken more seriously,Not selected,False
1434,Men are taken more seriously,Not selected,False
1436,Men are taken more seriously,Men are taken more seriously,True
1437,Men are taken more seriously,Not selected,False
1441,Men are taken more seriously,Not selected,False
1442,Men are taken more seriously,Not selected,False
1443,Men are taken more seriously,Not selected,False
1446,Men are taken more seriously,Not selected,False
1447,Men are taken more seriously,Not selected,False
1449,Men are taken more seriously,Not selected,False
1451,Men are taken more seriously,Not selected,False
1452,Men are taken more seriously,Not selected,False
1453,Men are taken more seriously,Not selected,False
1454,Men are taken more seriously,Not selected,False
1455,Men are taken more seriously,Not selected,False
1458,Men are taken more seriously,Not selected,False
1459,Men are taken more seriously,Not selected,False
1460,Men are taken more seriously,Not selected,False
1461,Men are taken more seriously,Not selected,False
1462,Men are taken more seriously,Not selected,False
1464,Men are taken more seriously,Not selected,False
1465,Men are taken more seriously,Not selected,False
1466,Men are taken more seriously,Men are taken more seriously,True
1467,Men are taken more seriously,Not selected,False
1468,Men are taken more seriously,Not selected,False
1469,Men are taken more seriously,Men are taken more seriously,True
1470,Men are taken more seriously,Not selected,False
1471,Men are taken more seriously,Not selected,False
1474,Men are taken more seriously,Not selected,False
1475,Men are taken more seriously,Not selected,False
1476,Men are taken more seriously,Men are taken more seriously,True
1477,Men are taken more seriously,Men are taken more seriously,True
1478,Men are taken more seriously,Not selected,False
1479,Men are taken more seriously,Not selected,False
1480,Men are taken more seriously,Not selected,False
1481,Men are taken more seriously,Not selected,False
1482,Men are taken more seriously,Not selected,False
1483,Men are taken more seriously,Not selected,False
1484,Men are taken more seriously,Not selected,False
1486,Men are taken more seriously,Not selected,False
1489,Men are taken more seriously,Not selected,False
1493,Men are taken more seriously,Not selected,False
1494,Men are taken more seriously,Not selected,False
1495,Men are taken more seriously,Not selected,False
1496,Men are taken more seriously,Men are taken more seriously,True
